team,year,class,status,gender
Mount Hebron,2003,3AE,RS,Boys
Mount Hebron,2012,3AE,RS,Boys
Mount Hebron,2021,4A/3AW,RR2,Boys
Mount Hebron,2022,4A/3AW,RR2,Boys
Mountain Ridge,2021,1AW,RU,Boys
Mountain Ridge,2022,1AW,RU,Boys
Mountain Ridge,2023,1AW,RU,Boys
Mountain Ridge,2010,1AW,RR,Boys
Mountain Ridge,2011,1AW,RS,Boys
National Academy Foundation,2015,1AS,RS,Boys
National Academy Foundation,2016,1AS,RS,Boys
National Academy Foundation,2021,1AS,RR1,Boys
New Era Academy,2021,1AS,RR2,Boys
New Town,2012,1AS,RU,Boys
New Town,2018,2AN,SF,Boys
New Town,2019,2AN,SF,Boys
New Town,2006,1AN,RR,Boys
New Town,2008,1AN,RS,Boys
New Town,2009,1AN,RS,Boys
New Town,2010,1AN,RS,Boys
New Town,2011,1AN,RS,Boys
New Town,2021,2AN,RR2,Boys
New Town,2022,2AN,RR2,Boys
New Town,2023,2AN,RR2,Boys
North Caroline,2015,2AE,SF,Boys
North Caroline,2019,2AE,QF,Boys
North Caroline,2016,2AE,RR,Boys
North Caroline,2018,2AE,RR,Boys
North Caroline,2003,1AE,RS,Boys
North Caroline,2004,1AE,RS,Boys
North Caroline,2005,2AE,RS,Boys
North Caroline,2009,2AE,RS,Boys
North Caroline,2017,2AE,RS,Boys
North Caroline,2021,2AE,RR2,Boys
North Caroline,2022,2AE,RR2,Boys
North Caroline,2023,2AE,RR2,Boys
x-North Carroll,1978,C,SF,Boys
x-North Carroll,2013,1AW,RR,Boys
x-North Carroll,2014,1AW,RR,Boys
x-North Carroll,2007,4AN,RS,Boys
x-North Carroll,2015,1AN,RS,Boys
North County,1994,4A,CH,Boys
North County,1992,4A,SF,Boys
North County,1991,4A,QF,Boys
North County,1993,4A,QF,Boys
North County,1996,4A,QF,Boys
North County,2005,4AE,RS,Boys
North County,2007,4AE,RS,Boys
North County,2008,4AE,RS,Boys
North County,2021,4AE,RR2,Boys
North County,2019,4AE,RR1,Boys
North County,2022,4AE,RR1,Boys
North County,2023,4AE,RR1,Boys
Northeast - AA,1981,A,SF,Boys
Northeast - AA,2018,3AE,RS,Boys
Northeast - AA,2022,2AS,RR2,Boys
Northeast - AA,2023,3AS,RR2,Boys
Northeast - AA,2019,3AS,RR1,Boys
Northeast - AA,2021,2AS,RR1,Boys
North East - Cecil,1986,B,SF,Boys
North East - Cecil,2002,1A,SF,Boys
North East - Cecil,2019,2AE,RR1,Boys
North East - Cecil,2021,2A/1AE,RR1,Boys
North East - Cecil,2022,2A/1AE,RR1,Boys
North East - Cecil,2023,2A/1AN,RR1,Boys
North Hagerstown,1990,3A,QF,Boys
North Hagerstown,2003,2AW,RR,Boys
North Hagerstown,2006,2AW,RR,Boys
North Hagerstown,2004,2AW,RS,Boys
North Hagerstown,2012,3AW,RS,Boys
North Hagerstown,2021,3AW,RR1,Boys
North Hagerstown,2022,3AW,RR1,Boys
North Hagerstown,2023,3AW,RR1,Boys
North Harford,2007,3AE,RR,Boys
North Harford,2010,3AN,RR,Boys
North Harford,2011,3AN,RR,Boys
North Harford,2005,3AE,RS,Boys
North Harford,2006,3AE,RS,Boys
North Harford,2009,3AN,RS,Boys
North Harford,2012,3AN,RS,Boys
North Harford,2016,3AN,RS,Boys
North Harford,2021,2AE,RR1,Boys
North Harford,2022,2AE,RR1,Boys
North Harford,2023,2AN,RR1,Boys
North Point,2022,4A/3AE,CH,Boys
North Point,2018,4AE,RU,Boys
North Point,2023,4A/3AE,RU,Boys
North Point,2017,4AE,SF,Boys
North Point,2019,3AS,QF,Boys
North Point,2021,4A/3AE,QF,Boys
North Point,2011,4AE,RR,Boys
North Point,2008,2AS,RS,Boys
North Point,2009,4AE,RS,Boys
North Point,2010,4AE,RS,Boys
North Point,2014,4AE,RS,Boys
North Point,2015,4AE,RS,Boys
North Point,2016,4AE,RS,Boys
Northern - Calvert,2021,3AE,CH,Boys
Northern - Calvert,1988,3A,SF,Boys
Northern - Calvert,1989,3A,SF,Boys
Northern - Calvert,1990,3A,SF,Boys
Northern - Calvert,2023,3AS,SF,Boys
Northern - Calvert,2017,3AS,RR,Boys
Northern - Calvert,2018,3AS,RR,Boys
Northern - Calvert,2003,3AS,RS,Boys
Northern - Calvert,2022,3AE,RR2,Boys
Northern - Calvert,2019,3AS,RR1,Boys
Northern - Garrett,1982,C,SF,Boys
Northern - Garrett,1992,1A,SF,Boys
Northern - Garrett,2000,1A,SF,Boys
Northern - Garrett,1990,1A,QF,Boys
Northern - Garrett,1991,1A,QF,Boys
Northern - Garrett,1999,1A,QF,Boys
Northern - Garrett,2004,1AW,RS,Boys
Northern - Garrett,2010,1AW,RS,Boys
Northern - Garrett,2014,1AW,RS,Boys
Northern - Garrett,2015,1AW,RS,Boys
Northern - Garrett,2016,1AW,RS,Boys
Northern - Garrett,2021,1AW,RR2,Boys
Northern - Garrett,2022,1AW,RR2,Boys
Northern - Garrett,2023,1AW,RR2,Boys
Northern - Garrett,2019,1AW,RR1,Boys
Northwest,2004,3AW,CH,Boys
Northwest,2013,4AW,CH,Boys
Northwest,2014,4AW,CH,Boys
Northwest,2019,4AW,RU,Boys
Northwest,2002,3A,SF,Boys
Northwest,2006,4AW,SF,Boys
Northwest,2015,4AW,SF,Boys
Northwest,2021,4AW,SF,Boys
Northwest,1999,2A,QF,Boys
Northwest,2000,2A,QF,Boys
Northwest,2023,4AN,QF,Boys
Northwest,2012,4AW,RR,Boys
Northwest,2017,4AW,RR,Boys
Northwest,2018,4AW,RR,Boys
Northwest,2003,3AW,RS,Boys
Northwest,2008,4AW,RS,Boys
Northwest,2016,4AW,RS,Boys
Northwest,2022,4AW,RR2,Boys
Northwestern - PG,1998,4A,SF,Boys
Northwestern - PG,2003,4AS,RS,Boys
Northwestern - PG,2019,4AS,RR1,Boys
Northwestern - PG,2021,4AS,RR1,Boys
Northwestern - PG,2022,4AS,RR1,Boys
Northwestern - PG,2023,4AN,RR1,Boys
Northwood,1974,A,RU,Boys
Northwood,1982,A,RU,Boys
Northwood,1975,A,SF,Boys
Northwood,2022,4A/3AS,RR1,Boys
Northwood,2023,4A/3AS,RR1,Boys
Oakdale,2018,2AW,CH,Boys
Oakdale,2023,3AW,CH,Boys
Oakdale,2022,3AW,RU,Boys
Oakdale,2016,3AW,RR,Boys
Oakdale,2014,2AW,RS,Boys
Oakdale,2015,3AW,RS,Boys
Oakdale,2017,2AW,RS,Boys
Oakdale,2021,3AW,RR2,Boys
Oakdale,2019,2AW,RR1,Boys
Oakland Mills,1998,1A,CH,Boys
Oakland Mills,1982,B,RU,Boys
Oakland Mills,2001,1A,RU,Boys
Oakland Mills,1978,B,SF,Boys
Oakland Mills,1983,B,SF,Boys
Oakland Mills,1984,B,SF,Boys
Oakland Mills,1990,3A,SF,Boys
Oakland Mills,2021,2AW,SF,Boys
Oakland Mills,1991,2A,QF,Boys
Oakland Mills,1994,2A,QF,Boys
Oakland Mills,1995,2A,QF,Boys
Oakland Mills,2000,1A,QF,Boys
Oakland Mills,2002,1A,QF,Boys
Oakland Mills,2023,3AE,QF,Boys
Oakland Mills,2003,1AS,RS,Boys
Oakland Mills,2014,2AS,RS,Boys
Oakland Mills,2015,2AW,RS,Boys
Oakland Mills,2018,2AS,RS,Boys
Oakland Mills,2022,2AW,RR2,Boys
Oakland Mills,2019,2AW,RR1,Boys
Old Mill,2009,4AE,CH,Boys
Old Mill,2011,4AE,CH,Boys
Old Mill,2014,4AE,RU,Boys
Old Mill,2005,4AE,SF,Boys
Old Mill,2019,4AE,SF,Boys
Old Mill,1990,4A,QF,Boys
Old Mill,1991,4A,QF,Boys
Old Mill,1999,4A,QF,Boys
Old Mill,2000,4A,QF,Boys
Old Mill,2001,4A,QF,Boys
Old Mill,2002,4A,QF,Boys
Old Mill,2021,4AE,QF,Boys
Old Mill,2022,4AE,QF,Boys
Old Mill,2023,4AE,QF,Boys
Old Mill,2004,4AE,RR,Boys
Old Mill,2006,4AE,RR,Boys
Old Mill,2012,4AE,RR,Boys
Old Mill,2015,4AE,RR,Boys
Old Mill,2003,4AE,RS,Boys
Old Mill,2007,4AE,RS,Boys
Old Mill,2008,4AE,RS,Boys
Old Mill,2010,4AE,RS,Boys
Old Mill,2013,4AE,RS,Boys
Old Mill,2016,4AE,RS,Boys
Overlea,1988,3A,RU,Boys
Overlea,1983,A,SF,Boys
Overlea,1987,A,SF,Boys
Overlea,1989,2A,SF,Boys
Overlea,1991,2A,SF,Boys
Overlea,1992,2A,SF,Boys
Overlea,2011,1AN,SF,Boys
Overlea,1986,A,QF,Boys
Overlea,1990,2A,QF,Boys
Overlea,1993,2A,QF,Boys
Overlea,2005,2AN,RR,Boys
Overlea,2006,2AN,RS,Boys
Overlea,2012,1AS,RS,Boys
Overlea,2014,2AN,RS,Boys
Overlea,2016,2AN,RS,Boys
Overlea,2017,1AN,RS,Boys
Overlea,2019,2AN,RR1,Boys
Overlea,2021,2AN,RR1,Boys
Overlea,2022,2AN,RR1,Boys
Overlea,2023,3AN,RR1,Boys
Owings Mills,1990,1A,SF,Boys
Owings Mills,1986,C,QF,Boys
Owings Mills,1987,C,QF,Boys
Owings Mills,1997,2A,QF,Boys
Owings Mills,2021,2AN,QF,Boys
Owings Mills,2023,2AN,QF,Boys
Owings Mills,2012,2AN,RS,Boys
Owings Mills,2019,2AN,RR2,Boys
Owings Mills,2022,2AN,RR2,Boys
Oxon Hill,1982,AA,CH,Boys
Oxon Hill,1984,AA,SF,Boys
Oxon Hill,1986,AA,SF,Boys
Oxon Hill,1989,4A,SF,Boys
Oxon Hill,1990,4A,SF,Boys
Oxon Hill,1991,4A,SF,Boys
Oxon Hill,1993,4A,SF,Boys
Oxon Hill,2017,3AS,SF,Boys
Oxon Hill,1985,AA,QF,Boys
Oxon Hill,1987,AA,QF,Boys
Oxon Hill,1988,4A,QF,Boys
Oxon Hill,1996,4A,QF,Boys
Oxon Hill,2016,3AS,RR,Boys
Oxon Hill,2004,4AS,RS,Boys
Oxon Hill,2007,4AS,RS,Boys
Oxon Hill,2019,3AS,RR2,Boys
Oxon Hill,2023,3AE,RR2,Boys
Oxon Hill,2021,3AE,RR1,Boys
Oxon Hill,2022,3AE,RR1,Boys
Paint Branch,1975,B,CH,Boys
Paint Branch,1974,B,RU,Boys
Paint Branch,2013,4AN,SF,Boys
Paint Branch,1989,3A,QF,Boys
Paint Branch,1991,4A,QF,Boys
Paint Branch,1998,4A,QF,Boys
Paint Branch,2000,3A,QF,Boys
Paint Branch,2019,4AN,QF,Boys
Paint Branch,2021,4AN,QF,Boys
Paint Branch,2022,4AN,QF,Boys
Paint Branch,2009,4AW,RR,Boys
Paint Branch,2014,4AN,RR,Boys
Paint Branch,2017,4AN,RR,Boys
Paint Branch,2018,4AN,RR,Boys
Paint Branch,2011,4AN,RS,Boys
Paint Branch,2023,4AN,RR2,Boys
Parkdale,1974,AA,CH,Boys
Parkdale,2002,4A,CH,Boys
Parkdale,1975,AA,RU,Boys
Parkdale,1989,4A,QF,Boys
Parkdale,2000,4A,QF,Boys
Parkdale,2007,4AS,RR,Boys
Parkdale,2019,4AS,RR1,Boys
Parkdale,2021,4AS,RR1,Boys
Parkdale,2022,4AS,RR1,Boys
Parkdale,2023,4AS,RR1,Boys
Parkside,2007,2AE,RR,Boys
Parkside,2008,2AE,RS,Boys
Parkside,2018,2AE,RS,Boys
Parkside,2019,2AE,RR2,Boys
Parkside,2022,2A/1AE,RR2,Boys
Parkside,2021,2A/1AE,RR1,Boys
Parkside,2023,2AE,RR1,Boys
Parkville,2019,4AN,QF,Boys
Parkville,2004,4AN,RS,Boys
Parkville,2005,4AN,RS,Boys
Parkville,2006,4AN,RS,Boys
Parkville,2021,4AE,RR2,Boys
Parkville,2022,4AE,RR1,Boys
Parkville,2023,4AE,RR1,Boys
Patapsco,2003,3AN,RS,Boys
Patapsco,2021,3AN,RR1,Boys
Patapsco,2022,3AN,RR1,Boys
Patapsco,2023,2AN,RR1,Boys
Patterson,1994,4A,SF,Boys
Patterson,1999,4A,SF,Boys
Patterson,2004,4AN,SF,Boys
Patterson,2013,2AN,SF,Boys
Patterson,1993,4A,QF,Boys
Patterson,1995,4A,QF,Boys
Patterson,1996,4A,QF,Boys
Patterson,1998,4A,QF,Boys
Patterson,2001,4A,QF,Boys
Patterson,2003,4AN,RR,Boys
Patterson,2009,4AN,RR,Boys
Patterson,2010,4AN,RR,Boys
Patterson,2015,2AN,RR,Boys
Patterson,2005,4AN,RS,Boys
Patterson,2019,2AN,RR1,Boys
Patterson,2021,2AN,RR1,Boys
Patterson,2022,2AN,RR1,Boys
Patterson,2023,3AN,RR1,Boys
Patterson Mill,2010,1AE,RS,Boys
Patterson Mill,2011,2AE,RS,Boys
Patterson Mill,2022,1AN,RR2,Boys
Patterson Mill,2023,1AN,RR2,Boys
Patterson Mill,2019,1AE,RR1,Boys
Patterson Mill,2021,1AN,RR1,Boys
Patuxent,2015,2AS,CH,Boys
Patuxent,2001,3A,RU,Boys
Patuxent,2013,2AS,RU,Boys
Patuxent,2022,2A/1AS,RU,Boys
Patuxent,2023,2A/1AS,SF,Boys
Patuxent,2006,2AS,RR,Boys
Patuxent,2007,2AS,RR,Boys
Patuxent,2014,2AS,RR,Boys
Patuxent,2016,2AS,RR,Boys
Patuxent,2004,4AE,RS,Boys
Patuxent,2011,2AS,RS,Boys
Patuxent,2012,2AS,RS,Boys
Patuxent,2019,2AS,RR2,Boys
Patuxent,2021,2A/1AS,RR2,Boys
Perry Hall,1974,AA,RU,Boys
Perry Hall,1993,4A,SF,Boys
Perry Hall,2023,4A/3AN,SF,Boys
Perry Hall,1989,4A,QF,Boys
Perry Hall,1992,4A,QF,Boys
Perry Hall,2022,4A/3AN,QF,Boys
Perry Hall,2004,4AN,RR,Boys
Perry Hall,2005,4AN,RR,Boys
Perry Hall,2006,4AN,RR,Boys
Perry Hall,2007,4AN,RR,Boys
Perry Hall,2008,4AN,RR,Boys
Perry Hall,2013,4AN,RR,Boys
Perry Hall,2003,4AN,RS,Boys
Perry Hall,2010,4AN,RS,Boys
Perry Hall,2011,4AN,RS,Boys
Perry Hall,2014,4AN,RS,Boys
Perry Hall,2017,4AN,RS,Boys
Perry Hall,2021,4A/3AN,RR2,Boys
Perryville,2011,1AE,RU,Boys
Perryville,2012,1AE,SF,Boys
Perryville,2021,1AE,SF,Boys
Perryville,2023,1AE,SF,Boys
Perryville,1991,1A,QF,Boys
Perryville,1996,1A,QF,Boys
Perryville,2019,1AE,QF,Boys
Perryville,2022,1AE,QF,Boys
Perryville,2013,1AE,RR,Boys
Perryville,2004,1AN,RS,Boys
Perryville,2016,1AE,RS,Boys
Perryville,2018,1AE,RS,Boys
Pikesville,1999,1A,QF,Boys
Pikesville,2008,1AN,RR,Boys
Pikesville,2009,1AN,RR,Boys
Pikesville,2005,1AN,RS,Boys
Pikesville,2021,1AN,RR2,Boys
Pikesville,2019,1AS,RR1,Boys
Pikesville,2023,1AN,RR1,Boys
y-Pocomoke,1975,C,SF,Boys
Baltimore Polytechnic Institute,1993,3A,RU,Boys
Baltimore Polytechnic Institute,1997,2A,SF,Boys
Baltimore Polytechnic Institute,1994,3A,QF,Boys
Baltimore Polytechnic Institute,1998,2A,QF,Boys
Baltimore Polytechnic Institute,2011,4AN,RR,Boys
Baltimore Polytechnic Institute,2003,2AN,RS,Boys
Baltimore Polytechnic Institute,2004,2AN,RS,Boys
Baltimore Polytechnic Institute,2007,2AN,RS,Boys
Baltimore Polytechnic Institute,2008,2AN,RS,Boys
Baltimore Polytechnic Institute,2009,3AN,RS,Boys
Baltimore Polytechnic Institute,2021,3AS,RR2,Boys
Baltimore Polytechnic Institute,2023,3AN,RR1,Boys
Poolesville,1983,C,RU,Boys
Poolesville,1974,C,SF,Boys
Poolesville,1989,1A,SF,Boys
Poolesville,1985,C,QF,Boys
Poolesville,1988,1A,QF,Boys
Poolesville,1996,1A,QF,Boys
Poolesville,1997,1A,QF,Boys
Poolesville,2003,1AS,RR,Boys
Poolesville,2004,1AS,RR,Boys
Poolesville,2005,1AS,RR,Boys
Poolesville,2012,2AW,RS,Boys
Poolesville,2013,2AW,RS,Boys
Poolesville,2014,2AW,RS,Boys
Poolesville,2022,2AW,RR2,Boys
Poolesville,2021,2AW,RR1,Boys
Poolesville,2023,2AW,RR1,Boys
Potomac,2004,2AS,CH,Boys
Potomac,2005,2AS,CH,Boys
Potomac,1995,2A,RU,Boys
Potomac,2003,2AS,RU,Boys
Potomac,2019,2AS,RU,Boys
Potomac,2015,3AS,SF,Boys
Potomac,2016,3AS,SF,Boys
Potomac,1993,2A,QF,Boys
Potomac,1994,2A,QF,Boys
Potomac,1996,2A,QF,Boys
Potomac,2001,2A,QF,Boys
Potomac,2022,2AS,QF,Boys
Potomac,2023,2AS,QF,Boys
Potomac,2014,3AS,RR,Boys
Potomac,2009,3AS,RS,Boys
Potomac,2011,3AS,RS,Boys
Potomac,2012,3AS,RS,Boys
Potomac,2017,3AS,RS,Boys
Potomac,2018,3AS,RS,Boys
Potomac,2021,2AS,RR2,Boys
Queen Anne’s,2009,2AE,RU,Boys
Queen Anne’s,2004,1AE,SF,Boys
Queen Anne’s,2008,2AE,SF,Boys
Queen Anne’s,2010,2AE,SF,Boys
Queen Anne’s,1985,A,QF,Boys
Queen Anne’s,1999,2A,QF,Boys
Queen Anne’s,2005,2AE,RS,Boys
Queen Anne’s,2006,2AE,RS,Boys
Queen Anne’s,2007,2AE,RS,Boys
Queen Anne’s,2012,2AE,RS,Boys
Queen Anne’s,2013,2AE,RS,Boys
Queen Anne’s,2014,2AE,RS,Boys
Queen Anne’s,2015,2AE,RS,Boys
Queen Anne’s,2016,2AE,RS,Boys
Queen Anne’s,2023,2AE,RR2,Boys
Queen Anne’s,2021,2AE,RR1,Boys
Queen Anne’s,2022,2AE,RR1,Boys
Quince Orchard,1991,4A,CH,Boys
Quince Orchard,2007,4AW,CH,Boys
Quince Orchard,2018,4AW,CH,Boys
Quince Orchard,2021,4AW,CH,Boys
Quince Orchard,2022,4AW,CH,Boys
Quince Orchard,2011,4AW,RU,Boys
Quince Orchard,2012,4AW,RU,Boys
Quince Orchard,2016,4AW,RU,Boys
Quince Orchard,2017,4AW,RU,Boys
Quince Orchard,2019,4AW,SF,Boys
Quince Orchard,1993,4A,QF,Boys
Quince Orchard,2005,4AW,RR,Boys
Quince Orchard,2006,4AW,RR,Boys
Quince Orchard,2008,4AW,RR,Boys
Quince Orchard,2009,3AW,RR,Boys
Quince Orchard,2010,3AW,RR,Boys
Quince Orchard,2013,4AW,RR,Boys
Quince Orchard,2014,4AW,RR,Boys
Quince Orchard,2015,4AW,RR,Boys
Quince Orchard,2004,4AW,RS,Boys
Quince Orchard,2023,4AW,RR2,Boys
Randallstown,1984,AA,CH,Boys
Randallstown,1990,4A,CH,Boys
Randallstown,1979,AA,RU,Boys
Randallstown,1980,AA,RU,Boys
Randallstown,1975,A,SF,Boys
Randallstown,1976,A,SF,Boys
Randallstown,1988,4A,SF,Boys
Randallstown,1989,4A,SF,Boys
Randallstown,1998,2A,SF,Boys
Randallstown,1999,3A,SF,Boys
Randallstown,2003,3AN,SF,Boys
Randallstown,1994,3A,QF,Boys
Randallstown,1995,3A,QF,Boys
Randallstown,1997,2A,QF,Boys
Randallstown,2000,3A,QF,Boys
Randallstown,2001,3A,QF,Boys
Randallstown,2019,1AS,QF,Boys
Randallstown,2004,3AN,RR,Boys
Randallstown,2013,2AN,RS,Boys
Randallstown,2016,2AN,RS,Boys
Randallstown,2023,2A/1AE,RR2,Boys
Reservoir,2015,3AE,SF,Boys
Reservoir,2013,3AE,RR,Boys
Reservoir,2012,3AE,RS,Boys
Reservoir,2014,3AE,RS,Boys
Reservoir,2023,4A/3AE,RR2,Boys
Reservoir,2021,4A/3AW,RR1,Boys
Reservoir,2022,4A/3AW,RR1,Boys
Colonel Richardson,2021,1AE,QF,Boys
Colonel Richardson,2004,1AE,RS,Boys
Colonel Richardson,2017,1AE,RS,Boys
Colonel Richardson,2018,1AE,RS,Boys
Colonel Richardson,2022,1AE,RR2,Boys
Colonel Richardson,2019,1AE,RR1,Boys
Colonel Richardson,2023,1AE,RR1,Boys
Rising Sun,1977,C,SF,Boys
Rising Sun,1981,C,SF,Boys
Rising Sun,1990,1A,SF,Boys
Rising Sun,2001,1A,QF,Boys
Rising Sun,2006,1AE,RR,Boys
Rising Sun,2004,2AE,RS,Boys
Rising Sun,2005,1AE,RS,Boys
Rising Sun,2022,2A/1AE,RR2,Boys
Rising Sun,2019,2AE,RR1,Boys
Rising Sun,2021,2A/1AE,RR1,Boys
Rising Sun,2023,2A/1AN,RR1,Boys
River Hill,2007,2AS,CH,Boys
River Hill,2008,2AS,CH,Boys
River Hill,2011,3AE,CH,Boys
River Hill,2012,3AE,CH,Boys
River Hill,2006,3AE,RU,Boys
River Hill,2005,3AE,SF,Boys
River Hill,2009,3AE,SF,Boys
River Hill,2013,3AE,SF,Boys
River Hill,2022,3AS,SF,Boys
River Hill,2010,3AE,RR,Boys
River Hill,2014,3AE,RR,Boys
River Hill,2016,3AE,RR,Boys
River Hill,2018,2AS,RR,Boys
River Hill,2003,3AE,RS,Boys
River Hill,2004,3AE,RS,Boys
River Hill,2017,2AS,RS,Boys
River Hill,2021,3AS,RR2,Boys
River Hill,2019,3AE,RR1,Boys
River Hill,2023,3AE,RR1,Boys
Rockville,1997,2A,QF,Boys
Rockville,2007,2AW,RS,Boys
Rockville,2009,2AW,RS,Boys
Rockville,2010,2AW,RS,Boys
Rockville,2016,3AS,RS,Boys
Rockville,2019,3AW,RR2,Boys
Rockville,2021,3AW,RR1,Boys
Rockville,2022,3AW,RR1,Boys
Rockville,2023,3AW,RR1,Boys
Eleanor Roosevelt,1999,4A,CH,Boys
Eleanor Roosevelt,1996,4A,RU,Boys
Eleanor Roosevelt,2001,4A,RU,Boys
Eleanor Roosevelt,2000,4A,SF,Boys
Eleanor Roosevelt,2003,4AS,SF,Boys
Eleanor Roosevelt,2023,4AS,SF,Boys
Eleanor Roosevelt,1995,4A,QF,Boys
Eleanor Roosevelt,2010,4AS,RR,Boys
Eleanor Roosevelt,2014,4AS,RR,Boys
Eleanor Roosevelt,2015,4AS,RR,Boys
Eleanor Roosevelt,2016,4AS,RR,Boys
Eleanor Roosevelt,2017,4AS,RR,Boys
Eleanor Roosevelt,2004,4AS,RS,Boys
Eleanor Roosevelt,2005,4AS,RS,Boys
Eleanor Roosevelt,2006,4AS,RS,Boys
Eleanor Roosevelt,2008,4AS,RS,Boys
Eleanor Roosevelt,2009,4AS,RS,Boys
Eleanor Roosevelt,2011,4AS,RS,Boys
Eleanor Roosevelt,2012,4AS,RS,Boys
Eleanor Roosevelt,2018,4AS,RS,Boys
Eleanor Roosevelt,2021,4AS,RR2,Boys
Eleanor Roosevelt,2022,4AS,RR2,Boys
Eleanor Roosevelt,2019,4AS,RR1,Boys
Saint Charles,2022,3AE,SF,Boys
Saint Charles,2018,3AS,RS,Boys
Saint Charles,2019,3AS,RR2,Boys
Saint Charles,2021,3AE,RR2,Boys
Saint Charles,2023,3AS,RR1,Boys
SEED School,2023,1AS,QF,Boys
SEED School,2022,1AN,RR2,Boys
Seneca Valley,1976,B,CH,Boys
Seneca Valley,1977,A,CH,Boys
Seneca Valley,1979,A,CH,Boys
Seneca Valley,1980,A,CH,Boys
Seneca Valley,1987,AA,CH,Boys
Seneca Valley,1992,3A,CH,Boys
Seneca Valley,1993,3A,CH,Boys
Seneca Valley,1994,3A,CH,Boys
Seneca Valley,1997,3A,CH,Boys
Seneca Valley,1998,4A,CH,Boys
Seneca Valley,1999,4A,CH,Boys
Seneca Valley,2002,3A,CH,Boys
Seneca Valley,1985,AA,SF,Boys
Seneca Valley,1991,3A,SF,Boys
Seneca Valley,1995,4A,SF,Boys
Seneca Valley,1996,4A,SF,Boys
Seneca Valley,2001,3A,SF,Boys
Seneca Valley,2008,3AW,SF,Boys
Seneca Valley,1986,AA,QF,Boys
Seneca Valley,1990,4A,QF,Boys
Seneca Valley,2021,4A/3AW,QF,Boys
Seneca Valley,2022,4A/3AW,QF,Boys
Seneca Valley,2005,3AW,RR,Boys
Seneca Valley,2007,3AW,RR,Boys
Seneca Valley,2015,3AW,RR,Boys
Seneca Valley,2003,3AW,RS,Boys
Seneca Valley,2004,3AW,RS,Boys
Seneca Valley,2006,3AW,RS,Boys
Seneca Valley,2010,3AW,RS,Boys
Seneca Valley,2011,3AW,RS,Boys
Seneca Valley,2012,3AW,RS,Boys
Seneca Valley,2019,2AW,RR1,Boys
Seneca Valley,2023,4AW,RR1,Boys
Severna Park,1974,AA,SF,Boys
Severna Park,1987,AA,SF,Boys
Severna Park,1999,4A,SF,Boys
Severna Park,1988,4A,QF,Boys
Severna Park,1990,4A,QF,Boys
Severna Park,1994,4A,QF,Boys
Severna Park,2005,3AE,RR,Boys
Severna Park,2006,3AE,RR,Boys
Severna Park,2008,4AE,RR,Boys
Severna Park,2003,3AS,RS,Boys
Severna Park,2004,3AS,RS,Boys
Severna Park,2021,4A/3AE,RR2,Boys
Severna Park,2019,4AE,RR1,Boys
Severna Park,2022,4A/3AE,RR1,Boys
Severna Park,2023,4A/3AE,RR1,Boys
Sherwood,1995,4A,CH,Boys
Sherwood,1996,4A,CH,Boys
Sherwood,2008,4AW,CH,Boys
Sherwood,1979,B,RU,Boys
Sherwood,2000,4A,RU,Boys
Sherwood,2002,4A,RU,Boys
Sherwood,2005,4AN,RU,Boys
Sherwood,2006,4AN,RU,Boys
Sherwood,1980,B,SF,Boys
Sherwood,1997,4A,SF,Boys
Sherwood,1998,4A,SF,Boys
Sherwood,2009,4AW,SF,Boys
Sherwood,2021,4A/3AS,SF,Boys
Sherwood,1986,A,QF,Boys
Sherwood,1994,4A,QF,Boys
Sherwood,2022,4A/3AS,QF,Boys
Sherwood,2007,4AW,RR,Boys
Sherwood,2010,4AW,RR,Boys
Sherwood,2012,4AN,RR,Boys
Sherwood,2013,4AN,RR,Boys
Sherwood,2015,4AN,RR,Boys
Sherwood,2016,4AN,RS,Boys
Sherwood,2017,4AN,RS,Boys
Sherwood,2018,4AN,RS,Boys
Sherwood,2019,4AN,RR2,Boys
Sherwood,2023,3AW,RR2,Boys
Smithsburg,1976,C,CH,Boys
Smithsburg,1979,C,CH,Boys
Smithsburg,1984,C,CH,Boys
Smithsburg,1988,1A,CH,Boys
Smithsburg,1994,1A,CH,Boys
Smithsburg,1975,C,RU,Boys
Smithsburg,1989,1A,RU,Boys
Smithsburg,1990,1A,RU,Boys
Smithsburg,1991,1A,RU,Boys
Smithsburg,1974,B,SF,Boys
Smithsburg,1977,C,SF,Boys
Smithsburg,1978,C,SF,Boys
Smithsburg,1985,C,SF,Boys
Smithsburg,1987,C,SF,Boys
Smithsburg,1992,1A,QF,Boys
Smithsburg,1993,1A,QF,Boys
Smithsburg,2004,1AW,RR,Boys
Smithsburg,2003,1AW,RS,Boys
Smithsburg,2007,1AW,RS,Boys
Smithsburg,2008,1AW,RS,Boys
Smithsburg,2009,1AW,RS,Boys
Smithsburg,2010,1AW,RS,Boys
Smithsburg,2021,1AW,RR1,Boys
Smithsburg,2023,1AW,RR1,Boys
Snow Hill,1980,C,CH,Boys
Snow Hill,1982,C,CH,Boys
Snow Hill,1977,C,RU,Boys
Snow Hill,1978,C,RU,Boys
Snow Hill,2005,1AE,RU,Boys
Snow Hill,1974,C,SF,Boys
Snow Hill,1976,C,SF,Boys
Snow Hill,1979,C,SF,Boys
Snow Hill,1994,1A,SF,Boys
Snow Hill,1987,C,QF,Boys
Snow Hill,1997,1A,QF,Boys
Snow Hill,2001,1A,QF,Boys
